"wage","age","educ","exper","union","female","married","urban"
4.38749980926514,32,5,20,1,1,0,1
5.14375019073486,30,6,17,1,1,0,1
4.53749990463257,21,7,7,0,0,0,1
6.23124980926514,29,8,14,0,1,1,1
3.5326087474823,25,8,10,0,0,1,1
5.76875019073486,39,5,27,0,1,0,1
6.09375,26,8,11,0,1,0,1
7.3125,53,6,40,1,0,1,1
6.84999990463257,48,5,36,1,0,1,1
4.66428565979004,48,5,36,1,1,1,1
4.0625,26,8,11,0,1,0,1
7.5,25,8,10,1,0,0,1
9.48124980926514,35,6,22,1,0,0,1
6.76875019073486,32,8,17,1,0,0,1
7.53804349899292,30,6,17,0,0,1,1
5.41874980926514,33,6,20,1,0,1,1
1.92499995231628,17,6,4,0,1,0,1
14.5597829818726,40,10,23,0,0,1,1
4.0789475440979,60,5,48,0,0,0,1
7.85624980926514,22,7,8,1,0,1,1
6.17500019073486,22,10,5,1,1,1,1
11.125,39,7,25,0,0,1,1
5.14375019073486,40,5,28,0,1,0,1
3.94565224647522,34,7,20,0,1,0,1
5.41874980926514,36,4,25,0,0,1,1
7.5,48,6,35,1,0,0,1
5.41874980926514,27,9,11,1,1,0,1
4.60624980926514,57,0,50,1,1,0,1
4.60624980926514,25,8,10,1,1,0,1
4.0625,29,5,17,0,0,0,1
4.33125019073486,22,7,8,0,1,0,1
5.41874980926514,53,1,45,1,0,1,1
3.19374990463257,47,7,33,0,1,1,1
5.41874980926514,24,7,10,0,0,0,1
8.125,24,8,9,1,0,1,1
5.3125,23,7,9,0,0,1,1
9.20625019073486,54,5,42,1,0,1,1
5.625,46,10,29,0,1,1,1
6.76875019073486,27,9,11,1,0,1,1
5.95625019073486,26,8,11,1,1,0,1
7.17500019073486,25,8,10,0,0,1,1
10.2937498092651,28,9,12,0,0,1,1
4.875,24,6,11,0,1,1,1
6.76875019073486,22,8,7,0,0,1,1
18.9562492370605,34,4,23,0,1,1,1
9.375,41,8,26,0,0,1,1
12.1178569793701,36,12,17,0,0,1,1
7.69999980926514,33,7,19,0,0,1,1
5.84999990463257,18,7,4,0,0,0,1
10.5,44,10,27,0,0,0,1
18.75,32,8,17,0,0,1,1
6.25,33,10,16,0,1,1,1
3.94767451286316,33,8,18,0,0,1,1
6.5,36,5,24,1,1,1,1
9.53977298736572,56,6,43,0,0,1,1
4.91249990463257,54,3,44,0,1,1,1
9.375,21,10,4,0,0,1,1
8.75,21,10,4,0,1,1,1
11.1111106872559,28,8,13,1,0,1,1
10.7142858505249,28,12,9,1,1,1,1
5.55555534362793,35,6,22,0,0,1,1
5.55555534362793,35,7,21,0,1,1,1
6.16249990463257,22,10,5,0,1,1,1
4.16666650772095,37,3,27,0,0,1,1
3.52222228050232,25,7,11,0,1,0,1
3.75,23,5,11,0,0,0,1
4.07777786254883,22,4,11,0,0,0,1
5.49375009536743,27,10,10,0,0,1,1
2.11458325386047,24,9,8,0,1,1,1
1.74374997615814,32,9,16,0,0,1,1
4.24375009536743,31,10,14,0,1,1,1
9.32777786254883,30,8,15,1,0,1,1
7.70714282989502,36,8,21,1,1,1,1
1.48404252529144,33,7,19,1,0,1,1
4.17605638504028,30,8,15,0,1,1,1
4.36666679382324,33,8,18,0,1,0,1
6.85465097427368,43,5,31,1,0,1,1
7.24418592453003,39,8,24,0,1,1,1
18.7062492370605,33,10,16,0,0,1,1
3.66249990463257,29,8,14,0,1,1,1
10.6726188659668,36,10,19,1,0,1,1
6.3139533996582,40,9,24,1,1,1,1
21.2062492370605,38,10,21,1,0,1,1
3.66249990463257,37,3,27,0,0,1,1
3.83750009536743,38,7,24,1,1,1,1
7.77777767181396,46,10,29,0,0,0,1
2.625,22,10,5,0,0,0,1
4.91249990463257,24,8,9,1,0,1,1
7.703125,25,10,8,1,1,1,1
6.78749990463257,41,3,31,1,1,1,1
6.74375009536743,30,9,14,1,0,1,1
6.08333349227905,28,6,15,0,1,1,1
3.47777771949768,18,6,5,0,0,0,1
1.74374997615814,33,10,16,0,0,1,1
3.66249990463257,30,8,15,0,1,1,1
4.99431800842285,30,7,16,1,0,1,1
7.36875009536743,32,9,16,0,1,1,1
11.7437496185303,33,10,16,0,0,1,1
7.22222232818604,29,7,15,1,0,1,1
4,31,10,14,1,1,1,1
3.77222228050232,36,9,20,0,0,1,1
2.41249990463257,38,7,24,0,1,1,1
3.75,37,6,24,0,0,1,1
7.36875009536743,32,12,13,0,1,1,1
3.33333325386047,45,1,37,0,0,1,1
3.63888883590698,44,5,32,0,1,1,1
4.16666650772095,24,10,7,0,0,1,1
3.54166674613953,18,10,1,1,0,0,1
5,26,10,9,0,0,0,1
4.81666660308838,23,7,9,0,0,0,1
6.01666688919067,20,6,7,0,0,0,1
0.354651153087616,19,7,5,0,1,0,1
7.5,47,5,35,0,1,1,1
10.8312501907349,40,2,31,0,0,0,1
5.11363649368286,23,8,8,1,0,1,1
5.44444465637207,20,6,7,0,1,1,1
8.66250038146973,38,8,23,0,1,1,1
6.40416669845581,34,6,21,0,0,1,1
3.29999995231628,28,8,13,0,1,0,1
5.77500009536743,30,10,13,0,1,0,1
5.77500009536743,32,8,17,0,0,0,1
4.96500015258789,31,13,11,0,0,0,1
3.78125,48,6,35,0,1,0,1
1.25555551052094,18,6,5,0,0,0,1
3.02500009536743,26,5,14,1,1,0,1
8.66250038146973,35,10,18,0,0,1,1
8.66250038146973,32,9,16,0,1,1,1
2.82916665077209,55,6,42,0,0,1,1
2.82916665077209,23,10,6,0,0,0,1
8.66250038146973,34,7,20,1,0,1,1
1.70624995231628,36,8,21,1,1,1,1
5.77500009536743,43,7,29,1,0,1,1
5.77500009536743,39,8,24,1,1,1,1
5.77500009536743,38,7,24,1,0,1,1
8.66250038146973,38,8,23,0,1,1,1
5.77500009536743,37,7,23,0,0,1,1
8.44186019897461,29,7,15,1,0,1,1
11.1625003814697,36,12,17,1,1,1,1
11.1625003814697,36,8,21,1,0,1,1
8.25,32,7,18,0,1,1,1
3.02500009536743,36,7,22,1,0,1,1
5.77500009536743,35,12,16,0,1,0,1
3.44444441795349,49,6,36,0,0,0,1
4.53749990463257,28,6,15,0,1,1,1
5.77500009536743,33,12,14,0,1,0,1
2.14444446563721,25,9,9,1,0,1,1
13.3562498092651,25,9,9,0,0,1,1
3.5,25,6,12,0,1,1,1
4.32142877578735,44,4,33,0,1,1,1
11.0722217559814,33,8,18,1,0,1,1
6.1875,37,10,20,0,0,1,1
3.27777767181396,34,8,19,0,1,1,1
1.81111109256744,41,4,30,0,1,1,1
1.25555551052094,22,8,7,0,0,0,1
2.92857146263123,29,0,22,0,1,0,1
4.88333320617676,30,8,15,0,0,1,1
4.40555572509766,35,12,16,1,1,1,1
8.33333301544189,35,8,20,0,0,1,1
26.0052089691162,36,12,17,1,0,1,1
2.16249990463257,54,5,42,1,0,1,1
4.7619047164917,19,7,5,1,0,0,1
14.8833332061768,26,8,11,0,0,0,1
2.44166660308838,24,10,7,0,0,0,1
2.44166660308838,29,8,14,0,1,0,1
7.69999980926514,27,10,10,0,0,1,1
9.07236862182617,26,10,9,0,0,1,1
20.3958339691162,26,12,7,0,1,1,1
7.69999980926514,47,6,34,0,1,0,1
14.8833332061768,24,10,7,0,1,0,1
7.69999980926514,23,7,9,0,0,0,1
9.78645801544189,29,6,16,1,0,1,1
7.03333330154419,28,5,16,1,1,1,1
4.36666679382324,26,12,7,0,0,1,1
3.25555562973022,22,10,5,1,1,1,1
7.69999980926514,43,7,29,0,0,1,1
7.69999980926514,25,8,10,0,0,0,1
7.69999980926514,20,10,3,0,0,0,1
4.03333330154419,20,8,5,0,1,0,1
10.8312501907349,29,9,13,0,0,1,1
5.75,29,10,12,0,1,1,1
7.40555572509766,32,10,15,1,0,1,1
5.55555534362793,34,8,19,1,1,1,1
3.05555558204651,39,6,26,0,0,1,1
5.08333349227905,36,5,24,0,1,1,1
6.66666650772095,18,8,3,0,0,0,1
1.453125,32,12,13,1,0,1,1
1.03333330154419,29,9,13,1,1,1,1
9.55624961853027,25,10,8,1,0,1,1
6.16249990463257,22,10,5,0,1,1,1
0.699999988079071,43,5,31,1,1,0,1
7.99375009536743,36,6,23,1,0,1,1
6.16249990463257,40,2,31,0,1,1,1
11.7437496185303,28,9,12,1,0,1,1
7.41249990463257,30,8,15,1,1,1,1
6.16249990463257,53,8,38,0,0,1,1
6.20625019073486,40,8,25,1,0,1,1
2.41249990463257,35,6,22,1,1,1,1
16.7437496185303,42,9,26,0,0,1,1
8.66250038146973,59,8,44,0,0,0,1
0.493750005960464,40,8,25,1,0,1,1
12.4562501907349,39,13,19,1,0,1,1
5.49375009536743,37,12,18,0,1,1,1
9.88333320617676,29,9,13,1,1,1,1
14.2544641494751,36,10,19,0,0,1,1
6.07621955871582,45,10,28,0,1,1,1
6.91666650772095,40,10,23,0,1,1,1
7.6130952835083,36,10,19,1,1,1,1
3.03125,24,10,7,0,0,0,1
7.4955358505249,24,10,7,0,1,0,1
8.38839244842529,23,10,6,0,1,0,1
4.91249990463257,40,8,25,0,1,1,1
2.40555548667908,26,2,17,0,0,0,0
2.59999990463257,38,9,22,0,0,0,0
8.125,40,1,32,0,0,1,0
4.08750009536743,50,5,38,0,0,0,0
5.625,29,4,18,0,0,0,0
4.34782600402832,23,4,12,0,0,0,0
8.66250038146973,48,0,41,0,0,1,0
4.44444465637207,25,4,14,0,0,0,0
6.01851844787598,37,5,25,0,0,0,0
2.64893627166748,46,4,35,0,0,0,0
1.22222220897675,37,1,29,0,1,0,0
2.30555558204651,49,4,38,0,0,0,0
1.70370376110077,40,0,33,0,0,0,0
1.20555555820465,35,1,27,0,1,0,0
1.70370376110077,37,0,30,0,0,0,0
1.70370376110077,55,0,48,0,0,0,0
1.70370376110077,50,4,39,0,0,0,0
1.70370376110077,21,2,12,0,0,0,0
1.70370376110077,25,0,18,0,0,0,0
1.46666669845581,24,3,14,0,1,0,0
2.30555558204651,44,0,37,0,0,1,0
1.22222220897675,37,1,29,0,1,1,0
1.22222220897675,17,1,9,0,1,0,0
1.70370376110077,51,1,43,0,0,0,0
14.8833332061768,37,10,20,1,0,1,1
7.69999980926514,34,9,18,0,1,1,1
5.47777795791626,34,7,20,0,1,0,1
5.47777795791626,26,8,11,0,1,0,1
7.41666650772095,29,7,15,0,0,0,1
4.125,46,4,35,1,0,1,1
1.71111106872559,16,3,6,1,0,0,1
7.41666650772095,35,4,24,1,0,1,1
5.65217399597168,22,3,12,0,0,0,1
3.22916674613953,32,4,21,0,0,0,1
3.44444441795349,60,6,47,0,0,0,1
3.44444441795349,59,2,50,1,0,0,1
8.34375,29,4,18,0,0,0,1
3.125,38,3,28,1,0,1,1
1.71111106872559,39,3,29,0,0,0,1
7.69999980926514,35,3,25,1,0,0,1
6.66666650772095,33,3,23,1,0,1,1
1.91666662693024,22,4,11,1,0,0,1
3.22916674613953,27,2,18,1,0,0,1
4.94791650772095,18,4,7,1,0,0,1
6.73888874053955,25,3,15,1,0,0,1
7.69999980926514,41,10,24,1,0,1,1
4.03333330154419,41,6,28,0,1,1,1
14.8833332061768,44,8,29,0,0,1,1
2.14444446563721,38,8,23,0,0,1,1
8.34375,49,4,38,1,0,0,1
8.34375,34,6,21,1,0,0,1
4.53749990463257,40,4,29,1,0,0,1
8.34375,27,2,18,1,0,0,1
5.546875,34,3,24,1,0,1,1
3.78125,31,4,20,1,0,1,1
7.41666650772095,18,5,6,0,0,0,1
3.22916674613953,27,3,17,1,0,0,1
3.25555562973022,31,12,12,1,1,0,1
4.36666679382324,29,10,12,1,1,0,1
7.41666650772095,28,5,16,1,0,0,1
7.41666650772095,34,4,23,1,0,0,1
7.17500019073486,31,5,19,0,0,0,1
7.58522748947144,29,8,14,1,0,0,1
3.44444441795349,27,5,15,0,0,0,1
7.69999980926514,40,3,30,1,0,0,1
4.53749990463257,45,4,34,0,0,0,1
5.90000009536743,40,2,31,1,0,0,1
3.609375,26,3,16,0,0,0,1
4.53749990463257,31,2,22,1,0,0,1
16.7437496185303,46,6,33,0,0,0,1
8.34375,32,10,15,1,0,1,1
4.53749990463257,32,8,17,1,1,1,1
7.41666650772095,39,4,28,0,0,1,1
3.16145825386047,45,4,34,0,0,1,1
7.41666650772095,46,4,35,1,0,1,1
4.32142877578735,41,4,30,0,0,1,1
7.41666650772095,29,5,17,1,0,0,1
6.63749980926514,41,3,31,1,0,1,1
7.33974361419678,38,3,28,1,0,0,1
4.32142877578735,30,2,21,1,0,0,1
1.92499995231628,39,8,24,0,0,0,1
4.32142877578735,36,5,24,0,0,0,1
4.53749990463257,35,3,25,1,0,0,1
3.75,36,4,25,1,0,1,1
8.34375,31,4,20,0,0,0,1
3.78125,26,3,16,0,0,0,1
4.24375009536743,43,10,26,0,0,1,1
3.66249990463257,22,10,5,0,0,0,1
16.7437496185303,27,12,8,0,0,1,1
7.69999980926514,28,10,11,0,1,1,1
16.7437496185303,25,10,8,0,0,0,1
16.7437496185303,42,10,25,0,1,1,1
16.7437496185303,21,10,4,0,1,0,1
16.7437496185303,42,10,25,0,0,1,1
1.92499995231628,45,12,26,0,1,1,1
16.7437496185303,37,8,22,0,1,1,1
8.66250038146973,23,10,6,0,0,0,1
8.66250038146973,50,6,37,0,1,0,1
8.66250038146973,28,10,11,0,1,0,1
8.66250038146973,28,13,8,0,1,0,1
8.66250038146973,28,13,8,0,1,0,1
8.66250038146973,38,8,23,0,0,1,1
8.66250038146973,35,6,22,0,1,1,1
7.69999980926514,32,10,15,0,0,1,1
16.7437496185303,28,13,8,1,0,1,1
8.34375,47,10,30,0,0,0,1
8.34375,37,10,20,0,0,1,1
1.92499995231628,51,7,37,0,1,0,1
14.8833332061768,24,11,6,0,0,0,1
16.7437496185303,38,12,19,0,0,1,1
9.89999961853027,25,13,5,1,1,0,1
16.7437496185303,30,10,13,0,0,1,1
16.7437496185303,25,10,8,0,0,0,1
4.53749990463257,55,7,41,0,0,1,1
16.7437496185303,22,13,2,0,1,0,1
8.66250038146973,34,10,17,0,0,1,1
8.66250038146973,36,8,21,0,0,1,1
39.0250015258789,24,13,4,0,0,1,1
6.92999982833862,39,5,27,0,0,1,1
6.92999982833862,29,7,15,0,1,1,1
16.7437496185303,26,12,7,0,0,1,1
8.66250038146973,24,9,8,0,1,1,1
31.2062492370605,29,12,10,0,1,0,1
16.7437496185303,35,10,18,0,0,0,1
9.375,56,4,45,0,0,1,1
31.2062492370605,23,8,8,0,0,0,1
8.66250038146973,19,6,6,0,1,0,1
8.66250038146973,20,10,3,0,0,0,1
19.9562492370605,50,11,32,0,0,1,1
12.9937496185303,38,9,22,1,1,1,1
31.2062492370605,29,12,10,0,0,1,1
16.7437496185303,47,12,28,0,0,1,1
3.66249990463257,38,10,21,1,1,0,1
5.23214292526245,42,10,25,0,0,1,1
5.47777795791626,23,10,6,1,1,0,1
11.125,18,8,3,0,0,0,1
8.34375,36,10,19,0,1,0,1
9.78645801544189,44,10,27,0,0,1,1
6.86111116409302,40,6,27,0,1,0,1
23.7062492370605,38,10,21,0,0,1,1
18.7062492370605,32,8,17,0,0,0,1
1.92499995231628,42,10,25,0,0,0,1
4.32142877578735,33,7,19,0,1,0,1
8.66250038146973,30,13,10,0,0,1,1
7.71875,40,6,27,0,1,0,1
5.92999982833862,42,10,25,0,0,1,1
5.35833311080933,40,10,23,0,1,1,1
8.34375,20,6,7,0,0,0,1
8.34375,22,10,5,0,1,0,1
3.66249990463257,19,10,2,0,0,0,1
3.81111121177673,49,7,35,0,0,1,1
6.67500019073486,37,6,24,0,0,1,1
7.46875,42,6,29,0,0,1,1
6.86111116409302,40,6,27,0,1,1,1
7.71875,23,9,7,0,1,0,1
3.44444441795349,19,7,5,0,0,0,1
7.09375,56,9,40,1,1,1,1
7.69999980926514,34,10,17,0,0,1,1
16.7437496185303,40,10,23,1,0,1,1
11.125,20,8,5,1,0,0,1
8.34375,40,8,25,0,1,0,1
8.34375,38,6,25,1,0,1,1
16.7437496185303,24,10,7,0,0,1,1
7.69999980926514,20,8,5,0,1,1,1
7.69999980926514,51,4,40,0,0,1,1
4.03333330154419,23,10,6,0,1,0,1
3.44444441795349,24,8,9,0,0,0,1
7.69999980926514,23,10,6,0,0,1,1
7.69999980926514,25,10,8,0,1,1,1
16.7437496185303,28,10,11,0,0,1,1
8.34375,45,8,30,1,0,1,1
8.66250038146973,48,7,34,1,0,1,1
16.7437496185303,23,12,4,0,0,0,1
8.66250038146973,25,10,8,0,1,0,1
8.66250038146973,47,4,36,0,0,1,1
8.34375,32,1,24,1,1,1,1
14.8833332061768,59,6,46,0,0,1,1
8.34375,34,2,25,0,0,1,1
8.66250038146973,31,10,14,0,1,1,1
4.67500019073486,22,7,8,0,0,1,1
6.52430534362793,50,8,35,1,0,1,1
5.90277767181396,20,10,3,1,1,0,1
6.4107141494751,24,8,9,0,0,1,1
18.7261905670166,24,9,8,0,1,1,1
14.244047164917,51,6,38,0,0,1,1
1.58333337306976,54,4,43,0,1,0,1
1.26818180084229,34,12,15,0,0,1,1
1.81111109256744,34,10,17,1,1,1,1
8.21666622161865,33,8,18,0,0,1,1
9.24374961853027,32,12,13,0,1,1,1
4.94444465637207,55,7,41,0,0,1,1
3.30714297294617,53,4,42,0,0,1,1
3.24107146263123,23,10,6,1,0,0,1
3.24107146263123,21,10,4,1,0,0,1
4.53749990463257,37,9,21,0,1,1,1
0.996428549289703,48,10,31,1,0,1,1
7.23214292526245,35,5,23,1,1,1,1
5.0625,19,7,5,1,0,0,1
4.56976747512817,21,12,2,0,1,0,1
6.01666688919067,56,8,41,0,0,1,1
3.39499998092651,32,8,17,0,0,1,1
17.1625003814697,42,2,33,0,0,1,1
3.66249990463257,29,12,10,0,0,0,1
6.953125,28,12,9,0,0,1,1
4.03333330154419,39,7,25,0,0,1,1
4.03333330154419,33,8,18,0,0,1,1
2.14444446563721,22,12,3,1,1,0,1
5.47777795791626,35,8,20,0,0,1,1
4.4107141494751,43,8,28,0,0,1,1
5.55555534362793,44,8,29,1,0,1,1
7.2554349899292,48,12,29,0,0,0,1
3.36956524848938,23,12,4,0,1,0,1
3.875,39,12,20,0,1,0,1
8.34375,42,4,31,0,1,1,1
3.875,24,8,9,0,1,0,1
3.875,24,8,9,0,1,0,1
6.58888912200928,38,5,26,0,1,1,1
7.10555553436279,45,13,25,1,1,0,1
5.47777795791626,18,9,2,0,1,0,1
10.3802080154419,29,12,10,0,0,1,1
5.61979150772095,28,9,12,0,1,1,1
1.73333334922791,30,10,13,0,1,1,1
1.6220930814743,29,9,13,1,0,1,1
0.366666674613953,31,9,15,0,1,1,1
2.72159099578857,31,12,12,1,0,1,1
3.25555562973022,28,12,9,0,1,1,1
0.438888877630234,30,10,13,0,0,1,1
7.21666669845581,30,10,13,0,1,1,1
11.0722217559814,34,13,14,0,0,1,1
1.54999995231628,28,12,9,0,0,1,1
7.49431800842285,23,10,6,0,1,1,1
16.6277770996094,26,10,9,1,0,1,1
18.7062492370605,24,12,5,1,1,1,1
6.58888912200928,51,6,38,1,0,1,1
12.4562501907349,35,13,15,1,0,1,1
4.93888902664185,47,8,32,0,0,1,1
7.14444446563721,47,7,33,0,0,1,1
4.36666679382324,23,8,8,1,0,0,1
3.13333344459534,51,8,36,0,0,1,1
1.36111116409302,46,9,30,0,1,1,1
9.55000019073486,33,8,18,1,0,1,1
6.86979150772095,30,9,14,0,1,1,1
1.54999995231628,38,10,21,1,0,1,1
4.59722232818604,34,12,15,0,0,1,1
3.25555562973022,37,10,20,0,1,1,1
5.43888902664185,41,8,26,0,0,1,1
5.47777795791626,34,9,18,0,1,1,1
0.932291686534882,37,10,20,0,0,1,1
5.86413049697876,36,10,19,0,1,1,1
3.25555562973022,51,6,38,0,0,1,1
2.92222213745117,46,6,33,0,1,1,1
2.43125009536743,28,3,18,0,1,1,1
6.67500019073486,41,7,27,1,1,1,1
3.67499995231628,31,9,15,1,1,0,1
4.03333330154419,30,7,16,0,1,0,1
3.875,26,4,15,1,1,0,1
6.67500019073486,29,7,15,1,1,0,1
1.92222225666046,40,1,32,0,0,0,1
3.29999995231628,34,10,17,0,0,0,1
8.34375,56,3,46,1,1,0,1
9.5357141494751,27,10,10,1,0,0,1
4.03333330154419,20,10,3,0,1,0,1
8.34375,33,8,18,0,0,1,1
5.5625,32,5,20,0,1,1,1
7.41666650772095,26,3,16,0,0,0,1
3.875,38,1,30,0,1,0,1
8.34375,37,7,23,0,0,1,1
7.41666650772095,36,8,21,0,0,1,1
8.34375,49,1,41,0,0,0,1
7.41666650772095,51,1,43,0,0,1,1
7.41666650772095,25,9,9,0,0,0,1
4.03333330154419,37,1,29,0,1,0,1
4.03333330154419,23,8,8,1,1,0,1
3.36956524848938,29,2,20,1,1,0,1
4.30555534362793,37,5,25,0,1,0,1
7.75,22,6,9,0,1,0,1
4.03333330154419,29,5,17,0,0,0,1
16.6875,38,1,30,1,1,0,1
8.34375,38,1,30,1,1,0,1
26.216667175293,42,4,31,0,0,1,1
7.2554349899292,20,6,7,0,0,0,1
11.125,24,6,11,0,0,0,1
16.7437496185303,37,8,22,0,0,1,1
7.41666650772095,23,7,9,0,0,0,1
7.41666650772095,28,7,14,0,1,0,1
4.53749990463257,20,5,8,0,1,0,1
6.67500019073486,38,6,25,0,0,0,1
6.05000019073486,49,2,40,0,1,0,1
8.34375,45,8,30,0,0,0,1
8.25,55,8,40,0,0,1,1
8.21666622161865,26,10,9,0,0,0,1
8.34375,52,8,37,0,0,0,1
3.44444441795349,47,3,37,0,0,1,1
7.09782600402832,24,8,9,1,0,0,1
6.06818199157715,47,4,36,1,0,1,1
6.67500019073486,21,6,8,0,1,0,1
5.77500009536743,55,3,45,0,0,1,1
1.67391300201416,27,9,11,0,0,0,1
0.966666638851166,35,10,18,1,1,0,1
190.574996948242,43,4,32,0,0,0,1
16.7437496185303,49,12,30,1,0,1,1
16.7437496185303,49,12,30,1,1,1,1
8.66250038146973,25,12,6,0,1,0,1
9.11842060089111,21,10,4,0,0,0,1
16.7437496185303,56,6,43,1,0,1,1
8.66250038146973,32,5,20,1,0,0,1
8.66250038146973,30,6,17,1,0,1,1
8.66250038146973,30,8,15,1,1,1,1
9.11842060089111,26,8,11,1,0,1,1
8.66250038146973,20,6,7,1,0,0,1
4.53749990463257,22,6,9,0,0,0,1
8.66250038146973,25,8,10,0,0,0,1
8.66250038146973,23,8,8,0,0,0,1
16.7437496185303,23,8,8,0,0,0,1
16.7437496185303,33,10,16,0,0,1,1
8.66250038146973,28,12,9,0,0,1,1
8.66250038146973,27,10,10,0,1,1,1
8.66250038146973,30,11,12,0,1,0,1
16.7437496185303,28,10,11,0,0,0,1
16.7437496185303,34,9,18,0,0,1,1
8.66250038146973,24,10,7,0,0,1,1
9.11842060089111,24,10,7,0,1,1,1
8.66250038146973,24,10,7,0,0,0,1
8.66250038146973,24,10,7,0,1,0,1
19.1357135772705,45,9,29,0,1,1,1
8.66250038146973,20,10,3,0,1,0,1
16.7437496185303,56,5,44,1,0,1,1
8.34375,40,7,26,1,0,1,1
3.75,21,8,6,0,1,0,1
16.7437496185303,34,8,19,0,0,1,1
8.66250038146973,34,7,20,0,1,1,1
8.66250038146973,40,10,23,0,0,1,1
15.9464282989502,52,8,37,0,0,1,1
16.7437496185303,49,9,33,0,1,1,1
15.9464282989502,24,9,8,0,0,0,1
8.66250038146973,24,10,7,1,0,0,1
16.7437496185303,30,3,20,0,0,0,1
9.11842060089111,27,6,14,0,1,0,1
8.125,28,6,15,1,1,0,1
8.66250038146973,33,6,20,0,0,1,1
9.89999961853027,29,6,16,0,1,1,1
4.53749990463257,42,5,30,0,1,0,1
8.66250038146973,45,7,31,1,0,1,1
4.53749990463257,39,5,27,1,1,1,1
8.66250038146973,20,9,4,1,0,1,1
9.11842060089111,21,7,7,1,1,1,1
7.5,32,8,17,1,1,1,1
6.875,26,9,10,1,0,1,1
7.5,24,10,7,1,1,1,1
8.66250038146973,25,10,8,1,0,0,1
3.875,51,2,42,1,0,1,1
3.875,24,4,13,0,1,0,1
3.875,22,7,8,0,1,0,1
1.36249995231628,36,6,23,1,1,1,1
8.34375,32,10,15,1,0,1,1
7.89375019073486,51,6,38,1,1,1,1
7.01875019073486,55,1,47,0,0,1,1
7.21875,24,8,9,0,0,1,1
8.34375,45,4,34,1,0,1,1
8.34375,26,4,15,0,0,1,1
17.1625003814697,23,9,7,1,0,1,1
2.625,20,6,7,1,0,0,1
24.8500003814697,39,6,26,1,0,1,1
18.1625003814697,34,6,21,1,0,1,1
8.34375,59,6,46,1,1,1,1
4.03333330154419,35,8,20,1,1,0,1
4.03333330154419,46,10,29,1,1,0,1
7.78125,44,6,31,1,1,0,1
8.34375,28,5,16,1,0,1,1
3.875,36,7,22,1,1,0,1
8.34375,38,3,28,1,1,0,1
8.34375,40,5,28,1,1,0,1
8.34375,30,6,17,1,1,0,1
17.5375003814697,26,8,11,1,0,1,1
7.78125,22,7,8,1,1,1,1
19.6625003814697,36,5,24,1,1,1,1
0.675000011920929,26,7,12,1,0,1,1
8.85624980926514,22,8,7,1,0,0,1
8.34375,36,6,23,1,0,0,1
18.4125003814697,30,7,16,1,0,1,1
9.5357141494751,40,6,27,0,0,1,1
7.71875,37,9,21,1,0,1,1
8.125,36,8,21,1,1,1,1
7.41249990463257,41,10,24,1,0,1,1
6.16249990463257,39,10,22,1,1,1,1
7.16249990463257,40,8,25,1,0,1,1
7.41249990463257,38,8,23,1,1,1,1
8.09375,42,7,28,1,0,1,1
3.625,39,7,25,1,1,1,1
8.2828950881958,40,8,25,1,0,1,1
4.4375,38,7,24,0,1,1,1
3.53749990463257,29,9,13,1,0,1,1
7.71875,49,8,34,1,0,1,1
2.875,48,7,34,1,1,1,1
3.28947377204895,21,10,4,1,0,0,1
6.16249990463257,37,8,22,1,0,1,1
3.47499990463257,32,10,15,1,1,1,1
2.41249990463257,36,8,21,1,0,1,1
4.03749990463257,29,8,14,1,0,1,1
4.09999990463257,23,7,9,1,1,1,1
3.91249990463257,36,9,20,1,0,1,1
8.125,37,8,22,1,1,1,1
8.03750038146973,50,8,35,1,0,1,1
7.91249990463257,21,10,4,1,0,0,1
7.16249990463257,49,9,33,1,0,1,1
8.45394706726074,50,8,35,1,1,1,1
3.47499990463257,24,10,7,1,1,0,1
7.86875009536743,41,7,27,0,0,1,1
6.48684215545654,29,10,12,1,0,1,1
7.41249990463257,30,10,13,1,1,1,1
7.03749990463257,28,10,11,1,0,0,1
7.41249990463257,39,10,22,1,1,0,1
3.28749990463257,35,10,18,1,1,0,1
4.91249990463257,34,12,15,1,0,1,1
8.09375,30,8,15,1,1,0,1
8.51973724365234,28,10,11,1,1,0,1
8.03750038146973,46,9,30,1,1,0,1
3.53749990463257,26,10,9,1,1,0,1
8.125,24,10,7,1,0,0,1
8.125,21,10,4,1,0,0,1
4.53749990463257,45,7,31,1,0,1,1
4.53749990463257,46,6,33,1,1,1,1
4.53749990463257,22,10,5,1,0,0,1
7.80263137817383,50,8,35,0,1,0,1
7.41249990463257,25,10,8,1,1,0,1
6.78749990463257,39,6,26,1,0,1,1
4.36538457870483,51,13,31,0,0,1,1
5.99444437026978,54,10,37,0,0,1,1
16.3666667938232,48,8,33,1,1,1,1
7.84375,19,10,2,0,1,0,1
5.49375009536743,29,11,11,0,0,1,1
4.58783769607544,34,10,17,0,1,1,1
19.1357135772705,29,13,9,0,0,1,1
19.1357135772705,28,13,8,0,1,1,1
3.28749990463257,54,6,41,1,0,1,1
7.71875,28,8,13,0,1,0,1
6.43229150772095,27,9,11,0,0,0,1
3.875,21,10,4,0,0,0,1
7.41249990463257,42,10,25,0,0,1,1
12.3618421554565,42,9,26,0,0,1,1
7.96875,41,9,25,0,1,1,1
9.78645801544189,44,10,27,0,0,1,1
14.2437496185303,30,10,13,0,1,1,1
